Time,R,U,Theta,Phi,ThetaDot,PhiDot,Total Angle,Error,Digital Control
0.129,0.2,0.440529,0.0643141,-0.0268035,0.393706,0.406402,0.0375106,0.16289,0.417649
0.1295,0.2,0.43953,0.0645112,-0.0265986,0.393934,0.409757,0.0379126,0.162489,0.417649
0.13,0.2,0.438525,0.0647084,-0.0263921,0.394186,0.413057,0.0383163,0.162087,0.417649
0.1305,0.2,0.437516,0.0649058,-0.026184,0.394463,0.416303,0.0387218,0.161684,0.414558
0.131,0.2,0.436502,0.0651033,-0.0259742,0.394765,0.419494,0.0391291,0.161278,0.414558
0.1315,0.2,0.435484,0.0653009,-0.0257629,0.39509,0.422631,0.039538,0.160871,0.414558
0.132,0.2,0.43446,0.0654988,-0.02555,0.395438,0.425714,0.0399487,0.160462,0.411425
0.1325,0.2,0.433432,0.0656968,-0.0253357,0.39581,0.428742,0.0403611,0.160051,0.411425
0.133,0.2,0.432399,0.065895,-0.0251198,0.396206,0.431716,0.0407752,0.159639,0.411425
0.1335,0.2,0.431361,0.0660935,-0.0249025,0.396624,0.434635,0.041191,0.159225,0.408254
0.134,0.2,0.430319,0.0662921,-0.0246837,0.397065,0.4375,0.0416084,0.158809,0.408254
0.1345,0.2,0.429272,0.066491,-0.0244636,0.397529,0.440311,0.0420274,0.158392,0.408254
0.135,0.2,0.428221,0.0666901,-0.0242421,0.398014,0.443067,0.0424481,0.157973,0.405043
0.1355,0.2,0.427165,0.0668895,-0.0240192,0.398522,0.445769,0.0428703,0.157552,0.405043
0.136,0.2,0.426104,0.0670891,-0.023795,0.399051,0.448417,0.0432942,0.15713,0.405043
0.1365,0.2,0.425039,0.0672891,-0.0235695,0.399602,0.451011,0.0437196,0.156706,0.401796
0.137,0.2,0.42397,0.0674893,-0.0233427,0.400174,0.45355,0.0441466,0.15628,0.401796
0.1375,0.2,0.422897,0.0676898,-0.0231147,0.400767,0.456036,0.0445751,0.155853,0.401796
0.138,0.2,0.421819,0.0678906,-0.0228854,0.401381,0.458468,0.0450052,0.155425,0.398512
0.1385,0.2,0.420737,0.0680917,-0.022655,0.402015,0.460845,0.0454367,0.154995,0.398512
0.139,0.2,0.419651,0.0682932,-0.0224234,0.40267,0.463169,0.0458697,0.154563,0.398512
0.1395,0.2,0.41856,0.068495,-0.0221907,0.403344,0.46544,0.0463043,0.15413,0.395192
0.14,0.2,0.417466,0.0686971,-0.0219569,0.404038,0.467656,0.0467402,0.153696,0.395192
0.1405,0.2,0.416367,0.0688996,-0.021722,0.404751,0.469819,0.0471776,0.15326,0.395192
0.141,0.2,0.415264,0.0691025,-0.021486,0.405484,0.471929,0.0476165,0.152822,0.391839
0.1415,0.2,0.414158,0.0693057,-0.021249,0.406235,0.473985,0.0480567,0.152384,0.391839
0.142,0.2,0.413047,0.0695093,-0.021011,0.407005,0.475989,0.0484983,0.151943,0.391839
0.1425,0.2,0.411933,0.0697133,-0.020772,0.407793,0.477939,0.0489413,0.151502,0.388453
0.143,0.2,0.410814,0.0699178,-0.0205321,0.408599,0.479836,0.0493856,0.151059,0.388453
0.1435,0.2,0.409692,0.0701226,-0.0202913,0.409423,0.48168,0.0498313,0.150614,0.388453
0.144,0.2,0.408566,0.0703278,-0.0200495,0.410265,0.483472,0.0502783,0.150169,0.385036
0.1445,0.2,0.407437,0.0705335,-0.0198069,0.411124,0.485211,0.0507266,0.149722,0.385036
0.145,0.2,0.406303,0.0707396,-0.0195635,0.412,0.486897,0.0511762,0.149273,0.385036
0.1455,0.2,0.405166,0.0709462,-0.0193192,0.412892,0.488531,0.051627,0.148824,0.381588
0.146,0.2,0.404026,0.0711532,-0.0190742,0.413801,0.490114,0.0520791,0.148373,0.381588
0.1465,0.2,0.402882,0.0713607,-0.0188284,0.414726,0.491644,0.0525324,0.147921,0.381588
0.147,0.2,0.401734,0.0715687,-0.0185818,0.415667,0.493122,0.0529869,0.147468,0.378111
0.1475,0.2,0.400584,0.0717771,-0.0183345,0.416623,0.494549,0.0534426,0.147013,0.378111
0.148,0.2,0.399429,0.071986,-0.0180866,0.417595,0.495924,0.0538995,0.146557,0.378111
0.1485,0.2,0.398272,0.0721955,-0.0178379,0.418582,0.497248,0.0543575,0.146101,0.374606
0.149,0.2,0.397111,0.0724054,-0.0175887,0.419584,0.498521,0.0548167,0.145642,0.374606
0.1495,0.2,0.395946,0.0726158,-0.0173388,0.4206,0.499743,0.055277,0.145183,0.374606
0.15,0.2,0.394779,0.0728267,-0.0170883,0.42163,0.500914,0.0557384,0.144723,0.371074
0.1505,0.2,0.393609,0.0730382,-0.0168373,0.422674,0.502035,0.0562009,0.144262,0.371074
0.151,0.2,0.392435,0.0732502,-0.0165858,0.423732,0.503105,0.0566644,0.143799,0.371074
0.1515,0.2,0.391258,0.0734627,-0.0163337,0.424803,0.504125,0.057129,0.143336,0.367517
0.152,0.2,0.390079,0.0736758,-0.0160812,0.425887,0.505095,0.0575946,0.142871,0.367517
0.1525,0.2,0.388896,0.0738894,-0.0158282,0.426984,0.506016,0.0580613,0.142405,0.367517
0.153,0.2,0.38771,0.0741036,-0.0155747,0.428094,0.506887,0.0585289,0.141939,0.363936
0.1535,0.2,0.386522,0.0743183,-0.0153209,0.429216,0.507708,0.0589975,0.141471,0.363936
0.154,0.2,0.385331,0.0745336,-0.0150666,0.430349,0.508481,0.059467,0.141003,0.363936
0.1545,0.2,0.384137,0.0747495,-0.014812,0.431495,0.509204,0.0599375,0.140533,0.360332
0.155,0.2,0.38294,0.074966,-0.0145571,0.432652,0.509879,0.0604089,0.140063,0.360332
0.1555,0.2,0.381741,0.075183,-0.0143018,0.43382,0.510505,0.0608812,0.139591,0.360332
0.156,0.2,0.380539,0.0754006,-0.0140463,0.434998,0.511083,0.0613543,0.139119,0.356706
0.1565,0.2,0.379334,0.0756188,-0.0137905,0.436188,0.511614,0.0618284,0.138646,0.356706
0.157,0.2,0.378127,0.0758377,-0.0135344,0.437387,0.512096,0.0623032,0.138172,0.356706
0.1575,0.2,0.376917,0.0760571,-0.0132782,0.438597,0.512531,0.0627789,0.137697,0.35306
0.158,0.2,0.375705,0.0762771,-0.0130217,0.439816,0.512919,0.0632554,0.137221,0.35306
0.1585,0.2,0.374491,0.0764978,-0.0127651,0.441045,0.513259,0.0637327,0.136745,0.35306
0.159,0.2,0.373274,0.0767191,-0.0125083,0.442283,0.513553,0.0642108,0.136267,0.349395
0.1595,0.2,0.372055,0.076941,-0.0122514,0.44353,0.513801,0.0646896,0.135789,0.349395
0.16,0.2,0.370834,0.0771635,-0.0119944,0.444785,0.514002,0.0651691,0.13531,0.349395
0.1605,0.2,0.369611,0.0773866,-0.0117373,0.446049,0.514157,0.0656493,0.134831,0.345713
0.161,0.2,0.368385,0.0776104,-0.0114802,0.447321,0.514266,0.0661303,0.134351,0.345713
0.1615,0.2,0.367157,0.0778349,-0.011223,0.448601,0.51433,0.0666119,0.13387,0.345713
0.162,0.2,0.365928,0.07806,-0.0109658,0.449888,0.514349,0.0670941,0.133388,0.342014
0.1625,0.2,0.364696,0.0782857,-0.0107087,0.451183,0.514323,0.067577,0.132906,0.342014
0.163,0.2,0.363463,0.0785121,-0.0104516,0.452484,0.514252,0.0680605,0.132423,0.342014
0.1635,0.2,0.362227,0.0787391,-0.0101945,0.453792,0.514137,0.0685446,0.131939,0.338299
0.164,0.2,0.36099,0.0789668,-0.0099375,0.455107,0.513978,0.0690293,0.131455,0.338299
0.1645,0.2,0.359751,0.0791951,-0.00968061,0.456428,0.513775,0.0695145,0.130971,0.338299
0.165,0.2,0.35851,0.0794241,-0.00942384,0.457754,0.513528,0.0700003,0.130485,0.334572
0.1655,0.2,0.357268,0.0796538,-0.00916723,0.459087,0.513238,0.0704866,0.13,0.334572
0.166,0.2,0.356024,0.0798842,-0.00891077,0.460424,0.512906,0.0709734,0.129513,0.334572
0.1665,0.2,0.354778,0.0801152,-0.00865451,0.461767,0.51253,0.0714607,0.129027,0.330831
0.167,0.2,0.353531,0.0803469,-0.00839845,0.463115,0.512112,0.0719484,0.128539,0.330831
0.1675,0.2,0.352282,0.0805793,-0.00814263,0.464467,0.511652,0.0724366,0.128052,0.330831
0.168,0.2,0.351032,0.0808123,-0.00788705,0.465823,0.511151,0.0729253,0.127563,0.32708
0.1685,0.2,0.34978,0.081046,-0.00763175,0.467184,0.510607,0.0734143,0.127075,0.32708
0.169,0.2,0.348527,0.0812804,-0.00737674,0.468548,0.510023,0.0739037,0.126586,0.32708
0.1695,0.2,0.347273,0.0815155,-0.00712204,0.469916,0.509398,0.0743935,0.126096,0.323318
0.17,0.2,0.346018,0.0817513,-0.00686767,0.471287,0.508732,0.0748837,0.125606,0.323318
0.1705,0.2,0.344761,0.0819878,-0.00661366,0.472661,0.508026,0.0753741,0.125116,0.323318
0.171,0.2,0.343503,0.082225,-0.00636002,0.474038,0.50728,0.0758649,0.124626,0.319548
0.1715,0.2,0.342245,0.0824628,-0.00610677,0.475417,0.506494,0.076356,0.124135,0.319548
0.172,0.2,0.340985,0.0827014,-0.00585394,0.476798,0.505669,0.0768474,0.123644,0.319548
0.1725,0.2,0.339724,0.0829406,-0.00560154,0.478182,0.504805,0.0773391,0.123153,0.315771
0.173,0.2,0.338462,0.0831805,-0.00534958,0.479567,0.503902,0.0778309,0.122661,0.315771
0.1735,0.2,0.337199,0.0834211,-0.0050981,0.480954,0.502961,0.078323,0.122169,0.315771
0.174,0.2,0.335936,0.0836624,-0.00484711,0.482342,0.501981,0.0788153,0.121677,0.311988
0.1745,0.2,0.334671,0.0839045,-0.00459663,0.483731,0.500964,0.0793078,0.121185,0.311988
0.175,0.2,0.333406,0.0841472,-0.00434668,0.485121,0.49991,0.0798005,0.120692,0.311988
0.1755,0.2,0.33214,0.0843906,-0.00409727,0.486511,0.498818,0.0802933,0.1202,0.3082
0.176,0.2,0.330874,0.0846347,-0.00384842,0.487901,0.49769,0.0807862,0.119707,0.3082
0.1765,0.2,0.329606,0.0848795,-0.00360016,0.489292,0.496525,0.0812793,0.119214,0.3082
0.177,0.2,0.328339,0.0851249,-0.0033525,0.490682,0.495324,0.0817724,0.118721,0.304408
0.1775,0.2,0.32707,0.0853711,-0.00310546,0.492072,0.494087,0.0822657,0.118228,0.304408
0.178,0.2,0.325802,0.085618,-0.00285905,0.493461,0.492814,0.0827589,0.117734,0.304408
0.1785,0.2,0.324533,0.0858656,-0.0026133,0.494849,0.491507,0.0832523,0.117241,0.300614
0.179,0.2,0.323263,0.0861138,-0.00236821,0.496236,0.490165,0.0837456,0.116748,0.300614
0.1795,0.2,0.321993,0.0863628,-0.00212382,0.497622,0.488788,0.084239,0.116254,0.300614
0.18,0.2,0.320723,0.0866124,-0.00188013,0.499006,0.487377,0.0847323,0.115761,0.29682
0.1805,0.2,0.319453,0.0868628,-0.00163717,0.500388,0.485932,0.0852256,0.115268,0.29682
0.181,0.2,0.318182,0.0871138,-0.00139494,0.501768,0.484454,0.0857189,0.114774,0.29682
0.1815,0.2,0.316912,0.0873655,-0.00115347,0.503145,0.482942,0.0862121,0.114281,0.293025
0.182,0.2,0.315641,0.087618,-0.00091277,0.504521,0.481398,0.0867052,0.113788,0.293025
0.1825,0.2,0.31437,0.0878711,-0.00067286,0.505893,0.479821,0.0871982,0.113295,0.293025
0.183,0.2,0.313099,0.0881248,-0.000433753,0.507262,0.478213,0.0876911,0.112802,0.289233
0.1835,0.2,0.311829,0.0883793,-0.000195468,0.508628,0.476572,0.0881838,0.112309,0.289233
0.184,0.2,0.310558,0.0886344,4.19821e-005,0.509991,0.4749,0.0886764,0.111816,0.289233
0.1845,0.2,0.309288,0.0888903,0.00027858,0.51135,0.473197,0.0891689,0.111324,0.285443
0.185,0.2,0.308017,0.0891468,0.000514311,0.512705,0.471463,0.0896611,0.110831,0.285443
0.1855,0.2,0.306747,0.089404,0.00074916,0.514056,0.469698,0.0901531,0.110339,0.285443
0.186,0.2,0.305477,0.0896618,0.000983112,0.515403,0.467904,0.0906449,0.109847,0.281656
0.1865,0.2,0.304208,0.0899203,0.00121615,0.516745,0.46608,0.0911365,0.109355,0.281656
0.187,0.2,0.302939,0.0901795,0.00144826,0.518083,0.464226,0.0916278,0.108864,0.281656
0.1875,0.2,0.30167,0.0904394,0.00167944,0.519416,0.462343,0.0921188,0.108372,0.277875
0.188,0.2,0.300402,0.0906999,0.00190965,0.520743,0.460432,0.0926096,0.107881,0.277875
0.1885,0.2,0.299134,0.0909611,0.0021389,0.522066,0.458492,0.0931,0.10739,0.277875
0.189,0.2,0.297867,0.091223,0.00236716,0.523382,0.456524,0.0935901,0.1069,0.274101
0.1895,0.2,0.2966,0.0914855,0.00259442,0.524694,0.454529,0.0940799,0.10641,0.274101
0.19,0.2,0.295334,0.0917486,0.00282068,0.525999,0.452506,0.0945693,0.10592,0.274101
0.1905,0.2,0.294069,0.0920124,0.0030459,0.527298,0.450456,0.0950583,0.105431,0.270334
0.191,0.2,0.292805,0.0922769,0.00327009,0.52859,0.44838,0.095547,0.104942,0.270334
0.1915,0.2,0.291541,0.092542,0.00349323,0.529877,0.446277,0.0960352,0.104453,0.270334
0.192,0.2,0.290278,0.0928077,0.00371531,0.531156,0.444148,0.096523,0.103965,0.266575
0.1925,0.2,0.289016,0.0930741,0.0039363,0.532429,0.441994,0.0970104,0.103477,0.266575
0.193,0.2,0.287755,0.0933411,0.00415621,0.533695,0.439815,0.0974973,0.10299,0.266575
0.1935,0.2,0.286494,0.0936087,0.00437502,0.534953,0.43761,0.0979837,0.102503,0.262826
0.194,0.2,0.285235,0.093877,0.00459271,0.536204,0.435381,0.0984697,0.102016,0.262826
0.1945,0.2,0.283977,0.0941459,0.00480927,0.537447,0.433128,0.0989551,0.10153,0.262826
0.195,0.2,0.28272,0.0944154,0.00502469,0.538683,0.430851,0.0994401,0.101045,0.259089
0.1955,0.2,0.281464,0.0946855,0.00523897,0.53991,0.42855,0.0999245,0.10056,0.259089
0.196,0.2,0.280209,0.0949562,0.00545208,0.54113,0.426226,0.100408,0.100076,0.259089
0.1965,0.2,0.278955,0.0952276,0.00566402,0.542341,0.42388,0.100892,0.0995917,0.255363
0.197,0.2,0.277702,0.0954995,0.00587478,0.543544,0.421511,0.101374,0.0991084,0.255363
0.1975,0.2,0.276451,0.095772,0.00608434,0.544738,0.41912,0.101856,0.0986257,0.255363
0.198,0.2,0.275201,0.0960451,0.00629269,0.545923,0.416707,0.102338,0.0981436,0.25165
0.1985,0.2,0.273953,0.0963189,0.00649983,0.547099,0.414272,0.102819,0.0976622,0.25165
0.199,0.2,0.272706,0.0965931,0.00670573,0.548266,0.411817,0.103299,0.0971813,0.25165
0.1995,0.2,0.27146,0.096868,0.0069104,0.549424,0.40934,0.103778,0.0967011,0.247951
0.2,0.2,0.270216,0.0971435,0.00711383,0.550573,0.406843,0.104257,0.0962216,0.247951
0.2005,0.2,0.268973,0.0974195,0.00731599,0.551711,0.404327,0.104735,0.0957427,0.247951
0.201,0.2,0.267732,0.0976961,0.00751688,0.55284,0.40179,0.105213,0.0952645,0.244268
0.2015,0.2,0.266492,0.0979732,0.0077165,0.553959,0.399234,0.10569,0.094787,0.244268
0.202,0.2,0.265254,0.0982509,0.00791483,0.555068,0.396659,0.106166,0.0943103,0.244268
0.2025,0.2,0.264018,0.0985292,0.00811186,0.556167,0.394065,0.106641,0.0938342,0.240601
0.203,0.2,0.262784,0.098808,0.00830759,0.557256,0.391453,0.107116,0.093359,0.240601
0.2035,0.2,0.261551,0.0990873,0.008502,0.558334,0.388823,0.107589,0.0928844,0.240601
0.204,0.2,0.26032,0.0993672,0.00869509,0.559401,0.386175,0.108062,0.0924107,0.236951
0.2045,0.2,0.259091,0.0996476,0.00888684,0.560457,0.38351,0.108534,0.0919377,0.236951
0.205,0.2,0.257863,0.0999285,0.00907726,0.561503,0.380828,0.109006,0.0914656,0.236951
0.2055,0.2,0.256638,0.10021,0.00926632,0.562537,0.378129,0.109476,0.0909943,0.233319
0.206,0.2,0.255415,0.100492,0.00945403,0.56356,0.375414,0.109946,0.0905238,0.233319
0.2065,0.2,0.254193,0.100774,0.00964037,0.564572,0.372683,0.110415,0.0900541,0.233319
0.207,0.2,0.252974,0.101057,0.00982534,0.565573,0.369936,0.110883,0.0895853,0.229707
0.2075,0.2,0.251756,0.101341,0.0100089,0.566561,0.367174,0.11135,0.0891174,0.229707
0.208,0.2,0.250541,0.101625,0.0101911,0.567539,0.364397,0.111816,0.0886504,0.229707
0.2085,0.2,0.249328,0.101909,0.0103719,0.568504,0.361605,0.112281,0.0881842,0.226114
0.209,0.2,0.248117,0.102194,0.0105513,0.569457,0.358799,0.112745,0.087719,0.226114
0.2095,0.2,0.246908,0.102479,0.0107293,0.570398,0.355979,0.113209,0.0872547,0.226114
0.21,0.2,0.245701,0.102765,0.0109059,0.571327,0.353145,0.113671,0.0867913,0.222543
0.2105,0.2,0.244497,0.103051,0.011081,0.572244,0.350298,0.114133,0.0863289,0.222543
0.211,0.2,0.243295,0.103338,0.0112548,0.573148,0.347438,0.114593,0.0858675,0.222543
0.2115,0.2,0.242095,0.103625,0.011427,0.574039,0.344565,0.115052,0.085407,0.218994
0.212,0.2,0.240898,0.103913,0.0115979,0.574918,0.34168,0.115511,0.0849476,0.218994
0.2125,0.2,0.239703,0.104201,0.0117673,0.575784,0.338782,0.115968,0.0844891,0.218994
0.213,0.2,0.23851,0.10449,0.0119352,0.576638,0.335873,0.116425,0.0840316,0.215467
0.2135,0.2,0.23732,0.104779,0.0121017,0.577478,0.332953,0.11688,0.0835752,0.215467
0.214,0.2,0.236132,0.105068,0.0122667,0.578305,0.330022,0.117335,0.0831198,0.215467
0.2145,0.2,0.234947,0.105358,0.0124302,0.579119,0.327079,0.117788,0.0826655,0.211964
0.215,0.2,0.233765,0.105648,0.0125923,0.57992,0.324127,0.11824,0.0822122,0.211964
0.2155,0.2,0.232585,0.105938,0.0127529,0.580707,0.321164,0.118691,0.08176,0.211964
0.216,0.2,0.231408,0.106229,0.012912,0.581481,0.318191,0.119141,0.0813089,0.208486
0.2165,0.2,0.230233,0.10652,0.0130696,0.582241,0.315209,0.11959,0.0808589,0.208486
0.217,0.2,0.229061,0.106812,0.0132257,0.582987,0.312218,0.120038,0.08041,0.208486
0.2175,0.2,0.227892,0.107104,0.0133803,0.58372,0.309218,0.120484,0.0799622,0.205033
0.218,0.2,0.226726,0.107397,0.0135334,0.584439,0.306209,0.12093,0.0795156,0.205033
0.2185,0.2,0.225562,0.107689,0.013685,0.585144,0.303192,0.121374,0.0790701,0.205033
0.219,0.2,0.224401,0.107982,0.0138351,0.585835,0.300168,0.121817,0.0786257,0.201607
0.2195,0.2,0.223243,0.108276,0.0139836,0.586511,0.297135,0.122259,0.0781826,0.201607
0.22,0.2,0.222088,0.10857,0.0141307,0.587174,0.294095,0.1227,0.0777406,0.201607
0.2205,0.2,0.220936,0.108864,0.0142762,0.587822,0.291049,0.12314,0.0772998,0.198207
0.221,0.2,0.219786,0.109158,0.0144202,0.588457,0.287995,0.123578,0.0768601,0.198207
0.2215,0.2,0.21864,0.109453,0.0145627,0.589076,0.284935,0.124015,0.0764217,0.198207
0.222,0.2,0.217496,0.109748,0.0147036,0.589681,0.281869,0.124451,0.0759846,0.194835
0.2225,0.2,0.216356,0.110043,0.014843,0.590272,0.278798,0.124886,0.0755486,0.194835
0.223,0.2,0.215219,0.110339,0.0149809,0.590848,0.27572,0.12532,0.0751139,0.194835
0.2235,0.2,0.214084,0.110635,0.0151172,0.591409,0.272638,0.125752,0.0746804,0.191491
0.224,0.2,0.212953,0.110931,0.015252,0.591956,0.26955,0.126183,0.0742482,0.191491
0.2245,0.2,0.211825,0.111227,0.0153852,0.592488,0.266458,0.126612,0.0738173,0.191491
0.225,0.2,0.2107,0.111524,0.0155169,0.593004,0.263362,0.127041,0.0733877,0.188176
0.2255,0.2,0.209579,0.111821,0.015647,0.593506,0.260262,0.127468,0.0729593,0.188176
0.226,0.2,0.20846,0.112118,0.0157756,0.593993,0.257157,0.127894,0.0725322,0.188176
0.2265,0.2,0.207345,0.112415,0.0159026,0.594465,0.25405,0.128318,0.0721065,0.184891
0.227,0.2,0.206233,0.112713,0.0160281,0.594922,0.250939,0.128741,0.0716821,0.184891
0.2275,0.2,0.205124,0.113011,0.016152,0.595364,0.247825,0.129163,0.071259,0.184891
0.228,0.2,0.204018,0.113309,0.0162743,0.59579,0.244709,0.129583,0.0708372,0.181637
0.2285,0.2,0.202916,0.113607,0.0163951,0.596201,0.24159,0.130002,0.0704168,0.181637
0.229,0.2,0.201817,0.113906,0.0165144,0.596597,0.23847,0.13042,0.0699977,0.181637
0.2295,0.2,0.200722,0.114204,0.016632,0.596978,0.235347,0.130836,0.06958,0.178413
0.23,0.2,0.19963,0.114503,0.0167482,0.597343,0.232223,0.131251,0.0691636,0.178413
0.2305,0.2,0.198541,0.114802,0.0168627,0.597693,0.229098,0.131665,0.0687487,0.178413
0.231,0.2,0.197456,0.115101,0.0169757,0.598027,0.225972,0.132077,0.0683351,0.175221
0.2315,0.2,0.196374,0.115401,0.0170871,0.598346,0.222845,0.132488,0.0679229,0.175221
0.232,0.2,0.195296,0.1157,0.017197,0.59865,0.219717,0.132897,0.0675121,0.175221
0.2325,0.2,0.194221,0.116,0.0173053,0.598938,0.21659,0.133305,0.0671028,0.172061
0.233,0.2,0.19315,0.1163,0.017412,0.59921,0.213462,0.133712,0.0666948,0.172061
0.2335,0.2,0.192082,0.1166,0.0175172,0.599466,0.210335,0.134117,0.0662883,0.172061
0.234,0.2,0.191018,0.1169,0.0176208,0.599707,0.207209,0.13452,0.0658833,0.168934
0.2345,0.2,0.189958,0.1172,0.0177228,0.599933,0.204084,0.134923,0.0654796,0.168934
0.235,0.2,0.188901,0.1175,0.0178233,0.600142,0.200959,0.135323,0.0650774,0.168934
0.2355,0.2,0.187847,0.1178,0.0179222,0.600336,0.197836,0.135723,0.0646767,0.165841
0.236,0.2,0.186798,0.118101,0.0180196,0.600514,0.194715,0.13612,0.0642774,0.165841
0.2365,0.2,0.185752,0.118401,0.0181154,0.600677,0.191596,0.136517,0.0638796,0.165841
0.237,0.2,0.18471,0.118702,0.0182096,0.600823,0.188479,0.136912,0.0634833,0.162781
0.2375,0.2,0.183671,0.119003,0.0183023,0.600954,0.185364,0.137305,0.0630885,0.162781
0.238,0.2,0.182636,0.119303,0.0183934,0.601069,0.182252,0.137697,0.0626952,0.162781
0.2385,0.2,0.181605,0.119604,0.018483,0.601168,0.179143,0.138087,0.0623033,0.159755
0.239,0.2,0.180578,0.119905,0.018571,0.601251,0.176037,0.138476,0.061913,0.159755
0.2395,0.2,0.179554,0.120206,0.0186575,0.601319,0.172934,0.138863,0.0615242,0.159755
0.24,0.2,0.178535,0.120507,0.0187424,0.601371,0.169835,0.139249,0.0611369,0.156764
0.2405,0.2,0.177519,0.120807,0.0188258,0.601406,0.16674,0.139633,0.0607511,0.156764
0.241,0.2,0.176507,0.121108,0.0189076,0.601426,0.163649,0.140016,0.0603668,0.156764
0.2415,0.2,0.175499,0.121409,0.0189879,0.601431,0.160562,0.140397,0.0599841,0.153809
0.242,0.2,0.174494,0.12171,0.0190666,0.601419,0.15748,0.140777,0.0596029,0.153809
0.2425,0.2,0.173494,0.122011,0.0191438,0.601391,0.154403,0.141155,0.0592233,0.153809
0.243,0.2,0.172497,0.122312,0.0192195,0.601348,0.15133,0.141531,0.0588452,0.150889
0.2435,0.2,0.171504,0.122613,0.0192936,0.601288,0.148263,0.141906,0.0584687,0.150889
0.244,0.2,0.170516,0.122913,0.0193662,0.601213,0.145202,0.14228,0.0580938,0.150889
0.2445,0.2,0.169531,0.123214,0.0194373,0.601122,0.142146,0.142651,0.0577204,0.148004
0.245,0.2,0.16855,0.123515,0.0195068,0.601015,0.139096,0.143022,0.0573486,0.148004
0.2455,0.2,0.167573,0.123815,0.0195748,0.600893,0.136052,0.14339,0.0569783,0.148004
0.246,0.2,0.1666,0.124116,0.0196413,0.600754,0.133014,0.143757,0.0566097,0.145156
0.2465,0.2,0.165632,0.124417,0.0197063,0.6006,0.129983,0.144123,0.0562426,0.145156
0.247,0.2,0.164667,0.124717,0.0197698,0.60043,0.126959,0.144487,0.0558771,0.145156
0.2475,0.2,0.163706,0.125017,0.0198318,0.600244,0.123942,0.144849,0.0555133,0.142345
0.248,0.2,0.162749,0.125317,0.0198923,0.600042,0.120932,0.14521,0.055151,0.142345
0.2485,0.2,0.161796,0.125618,0.0199512,0.599825,0.11793,0.145569,0.0547903,0.142345
0.249,0.2,0.160848,0.125917,0.0200087,0.599592,0.114935,0.145926,0.0544313,0.139571
0.2495,0.2,0.159903,0.126217,0.0200647,0.599343,0.111947,0.146282,0.0540738,0.139571
0.25,0.2,0.158962,0.126517,0.0201191,0.599079,0.108968,0.146636,0.053718,0.139571
0.2505,0.2,0.158026,0.126817,0.0201721,0.598799,0.105997,0.146989,0.0533638,0.136834
0.251,0.2,0.157094,0.127116,0.0202237,0.598503,0.103035,0.14734,0.0530112,0.136834
0.2515,0.2,0.156165,0.127415,0.0202737,0.598192,0.100081,0.147689,0.0526603,0.136834
0.252,0.2,0.155241,0.127714,0.0203223,0.597865,0.0971357,0.148037,0.052311,0.134134
0.2525,0.2,0.154321,0.128013,0.0203694,0.597523,0.0941995,0.148383,0.0519633,0.134134
0.253,0.2,0.153406,0.128312,0.020415,0.597165,0.0912725,0.148727,0.0516173,0.134134
0.2535,0.2,0.152494,0.128611,0.0204592,0.596791,0.0883548,0.14907,0.0512729,0.131472
0.254,0.2,0.151587,0.128909,0.0205019,0.596403,0.0854467,0.149411,0.0509301,0.131472
0.2545,0.2,0.150683,0.129207,0.0205432,0.595998,0.0825483,0.14975,0.050589,0.131472
0.255,0.2,0.149784,0.129505,0.020583,0.595579,0.0796598,0.150088,0.0502496,0.128849
0.2555,0.2,0.148889,0.129803,0.0206214,0.595144,0.0767814,0.150424,0.0499118,0.128849
0.256,0.2,0.147999,0.130101,0.0206584,0.594694,0.0739132,0.150759,0.0495756,0.128849
0.2565,0.2,0.147112,0.130398,0.0206939,0.594228,0.0710555,0.151092,0.0492411,0.126263
0.257,0.2,0.14623,0.130695,0.020728,0.593748,0.0682083,0.151423,0.0489083,0.126263
0.2575,0.2,0.145352,0.130992,0.0207607,0.593252,0.0653719,0.151752,0.0485772,0.126263
