time,f(t),IIR_CFE,Grunwald,exponential,recursive,shiftAvg1,shiftAvg9,shiftAvg5,shiftAvg3,shiftAvg8
9.7100,0.9413,2.5422,2.5619,3.4810,2.3822,2.3573,2.7755,2.9122,2.8309,2.7743
9.7200,0.9650,2.4359,2.4633,3.3677,2.3335,2.3085,2.6692,2.8060,2.7336,2.6746
9.7300,0.9827,2.3220,2.3494,3.2335,2.2455,2.2454,2.5462,2.6824,2.6193,2.5584
9.7400,0.9942,2.1861,2.2209,3.0791,2.1684,2.1683,2.4073,2.5421,2.4886,2.4262
9.7500,0.9996,2.0442,2.0786,2.9055,2.0505,2.0778,2.2535,2.3859,2.3425,2.2789
9.7600,0.9987,1.8819,1.9233,2.7139,1.9470,1.9742,2.0856,2.2149,2.1818,2.1174
9.7700,0.9917,1.7156,1.7560,2.5054,1.8066,1.8584,1.9048,2.0301,2.0075,1.9428
9.7800,0.9784,1.5309,1.5778,2.2812,1.6793,1.7311,1.7121,1.8327,1.8207,1.7560
9.7900,0.9591,1.3443,1.3898,2.0429,1.5164,1.5929,1.5087,1.6239,1.6226,1.5584
9.8000,0.9338,1.1418,1.1931,1.7919,1.3684,1.4449,1.2960,1.4049,1.4143,1.3510
9.8100,0.9027,0.9397,0.9890,1.5297,1.1891,1.2878,1.0752,1.1772,1.1973,1.1352
9.8200,0.8659,0.7243,0.7787,1.2580,1.0240,1.1227,0.8477,0.9422,0.9728,0.9124
9.8300,0.8238,0.5118,0.5636,0.9784,0.8323,0.9507,0.6149,0.7014,0.7422,0.6839
9.8400,0.7766,0.2886,0.3449,0.6928,0.6543,0.7727,0.3783,0.4561,0.5070,0.4511
9.8500,0.7245,0.0712,0.1241,0.4028,0.4541,0.5899,0.1394,0.2080,0.2687,0.2155
9.8600,0.6679,-0.1542,-0.0975,0.1104,0.2677,0.4035,-0.1004,-0.0413,0.0286,-0.0214
9.8700,0.6071,-0.3712,-0.3185,-0.1828,0.0660,0.2145,-0.3396,-0.2904,-0.2116,-0.2582
9.8800,0.5426,-0.5933,-0.5375,-0.4748,-0.1243,0.0242,-0.5767,-0.5378,-0.4505,-0.4934
9.8900,0.4747,-0.8043,-0.7532,-0.7638,-0.3257,-0.1662,-0.8102,-0.7817,-0.6866,-0.7255
9.9000,0.4038,-1.0177,-0.9642,-1.0481,-0.5151,-0.3557,-1.0387,-1.0208,-0.9184,-0.9531
9.9100,0.3305,-1.2174,-1.1692,-1.3259,-0.7068,-0.5429,-1.2607,-1.2536,-1.1446,-1.1748
9.9200,0.2550,-1.4169,-1.3669,-1.5954,-0.8906,-0.7267,-1.4748,-1.4785,-1.3636,-1.3892
9.9300,0.1780,-1.6002,-1.5561,-1.8550,-1.0734,-0.9060,-1.6798,-1.6942,-1.5741,-1.5949
9.9400,0.0999,-1.7809,-1.7357,-2.1031,-1.2471,-1.0797,-1.8743,-1.8994,-1.7748,-1.7907
9.9500,0.0211,-1.9432,-1.9044,-2.3380,-1.4098,-1.2466,-2.0571,-2.0928,-1.9645,-1.9753
9.9600,-0.0577,-2.1007,-2.0613,-2.5584,-1.5690,-1.4058,-2.2271,-2.2731,-2.1420,-2.1476
9.9700,-0.1363,-2.2378,-2.2054,-2.7629,-1.7148,-1.5562,-2.3833,-2.4393,-2.3062,-2.3066
9.9800,-0.2139,-2.3684,-2.3358,-2.9502,-1.8556,-1.6970,-2.5247,-2.5903,-2.4560,-2.4512
9.9900,-0.2903,-2.4768,-2.4516,-3.1191,-1.9734,-1.8271,-2.6503,-2.7252,-2.5905,-2.5806
